longitude,minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,price
-73.9759,3.0,4.0,1.0,78.0,225
-74.00873,1.0,36.0,8.0,321.0,219
-73.87227,1.0,333.0,5.0,139.0,33
-74.00774,2.0,45.0,3.0,0.0,70
-73.9305,7.0,0.0,1.0,365.0,100
-74.07061,1.0,1.0,2.0,362.0,65
-73.95162,31.0,1.0,33.0,327.0,350
-73.99644,1.0,24.0,30.0,155.0,199
-73.92058,1.0,115.0,5.0,76.0,85
-73.95374,1.0,49.0,2.0,0.0,150
-73.97607,1.0,0.0,1.0,0.0,170
-73.97698,2.0,12.0,1.0,33.0,115
-73.93705,4.0,4.0,1.0,51.0,90
-73.95507,7.0,17.0,1.0,0.0,64
-73.98171,1.0,1.0,1.0,0.0,200
-73.962,1.0,5.0,1.0,0.0,95
-73.9426,3.0,2.0,1.0,0.0,31
-73.93043,1.0,0.0,1.0,365.0,1700
-73.94683,30.0,0.0,1.0,44.0,35
-73.91165,3.0,16.0,1.0,74.0,65
-73.96176,2.0,0.0,1.0,0.0,200
-73.94474,5.0,0.0,1.0,0.0,74
-73.9604,1.0,7.0,2.0,98.0,70
-73.97614,3.0,8.0,1.0,0.0,275
-73.96352,5.0,22.0,1.0,5.0,200
-73.9235,5.0,3.0,1.0,0.0,110
-73.94313,2.0,22.0,1.0,87.0,80
-73.90952,3.0,14.0,1.0,19.0,115
-74.00784,2.0,1.0,1.0,0.0,150
-73.98932,1.0,3.0,1.0,155.0,163
-73.95582,3.0,14.0,1.0,0.0,185
-73.84073,2.0,41.0,1.0,111.0,86
-73.97469,1.0,115.0,2.0,96.0,220
-73.96953,1.0,2.0,1.0,300.0,155
-73.94531,3.0,23.0,1.0,13.0,145
-73.98564,3.0,7.0,1.0,36.0,145
-73.988,4.0,26.0,1.0,102.0,250
-73.95421,2.0,4.0,1.0,0.0,70
-73.98977,5.0,4.0,1.0,0.0,185
-73.97844,30.0,1.0,49.0,311.0,225
-73.99853,1.0,10.0,5.0,0.0,98
-73.93976,3.0,6.0,3.0,123.0,160
-73.99699,4.0,16.0,1.0,0.0,250
-73.95654,1.0,4.0,1.0,365.0,200
-73.95946,5.0,13.0,1.0,0.0,125
-73.95038,7.0,0.0,1.0,0.0,150
-73.999,30.0,51.0,2.0,126.0,300
-73.98238,4.0,7.0,1.0,0.0,80
-73.90582,3.0,22.0,2.0,0.0,50
-73.88426,1.0,0.0,1.0,174.0,30
-73.96696,1.0,0.0,1.0,0.0,50
-73.83721,1.0,32.0,1.0,32.0,42
-73.97614,3.0,1.0,1.0,365.0,120
-73.93465,2.0,0.0,1.0,0.0,120
-73.9485,3.0,65.0,3.0,219.0,112
-73.98956,29.0,7.0,2.0,312.0,300
-73.93951,3.0,0.0,5.0,18.0,79
-73.96469,2.0,5.0,2.0,0.0,110
-73.93736,28.0,1.0,1.0,0.0,65
-73.95786,28.0,0.0,2.0,189.0,135
-73.94165,20.0,2.0,1.0,0.0,35
-73.95278,3.0,202.0,1.0,217.0,125
-73.94027,3.0,4.0,1.0,335.0,99
-73.99937,30.0,0.0,18.0,365.0,534
-73.84289,1.0,0.0,1.0,323.0,165
-73.94057,2.0,35.0,4.0,296.0,50
-73.97965,1.0,115.0,4.0,299.0,225
-73.97687,3.0,3.0,1.0,0.0,125
-73.94689,3.0,33.0,1.0,178.0,800
-73.92688,2.0,107.0,5.0,344.0,100
-73.94977,1.0,0.0,1.0,0.0,225
-74.00345,2.0,106.0,1.0,34.0,159
-73.98743,3.0,8.0,1.0,332.0,200
-73.91981,14.0,33.0,1.0,105.0,130
-74.00933,1.0,36.0,1.0,175.0,359
-73.91996,3.0,11.0,1.0,0.0,100
-73.91811,8.0,5.0,1.0,2.0,103
-73.99624,1.0,127.0,2.0,220.0,43
-73.98375,13.0,64.0,1.0,116.0,175
-73.95651,2.0,3.0,1.0,0.0,120
-73.94166,1.0,93.0,1.0,0.0,120
-73.97944,4.0,13.0,1.0,0.0,175
-74.0089,2.0,102.0,2.0,116.0,101
-73.985,2.0,0.0,1.0,0.0,292
-73.94385,2.0,13.0,1.0,6.0,90
-73.97713,3.0,0.0,1.0,0.0,350
-73.98537,31.0,17.0,2.0,331.0,125
-73.97345,1.0,12.0,6.0,365.0,1020
-73.98753,1.0,0.0,1.0,0.0,100
-73.9885,2.0,13.0,13.0,358.0,200
-74.01,30.0,0.0,87.0,350.0,278
-73.9236,2.0,97.0,1.0,30.0,100
-73.98195,2.0,24.0,1.0,2.0,130
-73.97888,5.0,2.0,1.0,74.0,288
-73.95575,2.0,52.0,1.0,126.0,94
-73.9566,3.0,28.0,2.0,0.0,90
-73.92833,2.0,0.0,1.0,67.0,60
-73.95067,3.0,3.0,1.0,0.0,62
-73.81448,1.0,0.0,1.0,159.0,58
-73.92972,3.0,1.0,1.0,0.0,46
-73.92508,1.0,6.0,1.0,1.0,86
-73.9162,30.0,0.0,1.0,43.0,60
-73.96566,28.0,0.0,49.0,257.0,714
-73.98306,30.0,1.0,1.0,1.0,186
-73.97804,30.0,0.0,1.0,80.0,90
-73.90872,2.0,216.0,1.0,70.0,105
-73.93884,29.0,40.0,2.0,0.0,50
-74.00182,1.0,84.0,1.0,6.0,220
-73.98458,1.0,1.0,1.0,0.0,85
-73.95651,30.0,1.0,3.0,332.0,59
-73.9491,30.0,1.0,232.0,235.0,289
-74.01535,1.0,1.0,1.0,326.0,200
-73.97469,1.0,0.0,1.0,0.0,104
-73.94665,16.0,0.0,1.0,0.0,50
-73.96442,3.0,19.0,2.0,79.0,140
-73.9204,1.0,0.0,1.0,0.0,215
-73.94123,1.0,1.0,1.0,84.0,51
-73.96695,5.0,5.0,1.0,0.0,165
-73.91518,4.0,11.0,1.0,0.0,68
-74.00435,3.0,2.0,1.0,186.0,1500
-73.91316,1.0,0.0,1.0,0.0,225
-73.96412,3.0,1.0,1.0,0.0,117
-73.99799,2.0,0.0,2.0,0.0,40
-73.93004,2.0,29.0,3.0,17.0,80
-73.96546,1.0,5.0,1.0,0.0,102
-73.9868,1.0,0.0,10.0,330.0,400
-73.99019,1.0,8.0,1.0,16.0,300
-73.95589,2.0,27.0,1.0,363.0,115
-73.9215,2.0,8.0,1.0,38.0,143
-73.99073,2.0,162.0,1.0,231.0,150
-73.93891,2.0,2.0,1.0,0.0,230
-73.97054,1.0,51.0,1.0,0.0,145
-73.9301,2.0,0.0,1.0,175.0,89
-73.99568,1.0,41.0,3.0,64.0,100
-73.93817,30.0,0.0,43.0,283.0,57
-73.9439,2.0,14.0,4.0,224.0,30
-73.85717,1.0,121.0,1.0,170.0,88
-73.95196,2.0,48.0,1.0,188.0,450
-73.98142,2.0,12.0,1.0,0.0,115
-73.9463,2.0,42.0,1.0,109.0,100
-73.99094,2.0,122.0,1.0,109.0,399
-73.99521,15.0,3.0,1.0,0.0,41
-73.9767,1.0,0.0,1.0,0.0,199
-73.99158,4.0,14.0,1.0,8.0,140
-73.94253,11.0,1.0,1.0,0.0,400
-73.9533,1.0,71.0,2.0,186.0,85
-73.93905,7.0,0.0,1.0,0.0,150
-73.9986,1.0,2.0,1.0,360.0,900
-73.92125,3.0,43.0,2.0,0.0,79
-73.89157,1.0,1.0,3.0,0.0,85
-73.96167,1.0,1.0,2.0,0.0,100
-73.94698,1.0,37.0,3.0,325.0,70
-73.98137,3.0,4.0,2.0,0.0,200
-73.98283,29.0,0.0,327.0,343.0,177
-73.99265,1.0,1.0,1.0,0.0,100
-73.89534,3.0,101.0,10.0,83.0,60
-73.94206,2.0,29.0,1.0,174.0,199
-73.97354,1.0,153.0,4.0,327.0,99
-73.956,1.0,0.0,33.0,365.0,119
-73.88628,1.0,49.0,4.0,329.0,65
-73.88387,1.0,0.0,1.0,236.0,55
-73.93686,4.0,6.0,1.0,0.0,45
-73.94137,3.0,4.0,3.0,0.0,105
-73.95224,2.0,1.0,1.0,0.0,250
-73.98103,5.0,10.0,2.0,23.0,60
-74.00393,28.0,0.0,1.0,0.0,180
-73.94537,7.0,0.0,1.0,0.0,119
-74.01773,180.0,0.0,65.0,364.0,433
-73.93669,28.0,1.0,4.0,156.0,110
-73.9307,2.0,8.0,1.0,10.0,40
-73.82914,7.0,83.0,12.0,171.0,50
-73.8757,3.0,38.0,2.0,119.0,25
-73.95815,4.0,3.0,1.0,0.0,225
-73.9678,1.0,14.0,1.0,0.0,60
-73.98591,5.0,7.0,1.0,10.0,180
-73.98237,4.0,32.0,2.0,174.0,100
-73.93994,5.0,1.0,1.0,0.0,35
-73.94216,1.0,76.0,2.0,314.0,120
-73.9456,1.0,114.0,3.0,363.0,50
-73.97355,29.0,0.0,96.0,311.0,174
-73.98186,1.0,3.0,1.0,0.0,409
-73.93499,2.0,0.0,3.0,365.0,100
-73.97839,5.0,0.0,1.0,0.0,58
-73.98917,30.0,0.0,9.0,325.0,62
-73.98401,1.0,4.0,1.0,365.0,189
-73.88311,6.0,38.0,5.0,288.0,58
-73.9426,2.0,1.0,1.0,22.0,125
-73.94979,3.0,48.0,4.0,9.0,75
-73.97342,30.0,0.0,65.0,364.0,180
-73.97962,2.0,117.0,2.0,262.0,125
-73.91345,30.0,3.0,18.0,310.0,43
-73.98494,5.0,10.0,1.0,2.0,93
-73.98782,30.0,20.0,25.0,286.0,225
-73.95378,2.0,0.0,1.0,10.0,85
-73.97188,7.0,2.0,1.0,0.0,110
-73.94332,5.0,1.0,2.0,321.0,125
-73.94579,13.0,109.0,1.0,15.0,80
-73.95451,3.0,26.0,1.0,93.0,150
-73.95394,1.0,60.0,10.0,302.0,84
-73.97907,1.0,1.0,1.0,0.0,95
-73.86987,2.0,11.0,4.0,6.0,45
-73.99265,5.0,24.0,1.0,42.0,225
-73.93954,30.0,2.0,34.0,281.0,50
-73.95819,4.0,13.0,1.0,1.0,123
-73.95779,2.0,0.0,1.0,0.0,95
-73.97004,30.0,10.0,1.0,0.0,101
-73.98524,3.0,75.0,1.0,60.0,100
-73.94523,2.0,31.0,1.0,265.0,68
-73.94896,1.0,1.0,1.0,0.0,45
-73.93216,3.0,26.0,1.0,158.0,50
-73.92064,2.0,2.0,1.0,0.0,42
-73.93126,2.0,11.0,2.0,16.0,40
-73.99218,2.0,5.0,1.0,326.0,350
-73.74778,2.0,85.0,5.0,333.0,45
-74.00149,1.0,0.0,1.0,0.0,300
-73.95915,30.0,1.0,121.0,273.0,249
-73.94289,6.0,66.0,2.0,17.0,120
-73.99571,7.0,2.0,47.0,238.0,100
-73.92739,2.0,76.0,1.0,139.0,145
-73.94851,5.0,0.0,1.0,0.0,210
-73.98498,6.0,2.0,1.0,270.0,300
-74.00615,3.0,10.0,1.0,6.0,37
-73.95824,1.0,18.0,2.0,33.0,100
-74.0044,3.0,0.0,1.0,0.0,250
-73.95426,4.0,2.0,1.0,0.0,65
-73.93482,7.0,16.0,1.0,1.0,140
-73.93618,1.0,33.0,2.0,4.0,52
-73.98319,3.0,97.0,2.0,300.0,100
-73.98356,30.0,0.0,23.0,364.0,243
-73.95171,2.0,1.0,5.0,0.0,100
-73.85535,1.0,7.0,7.0,365.0,45
-73.98696,14.0,0.0,28.0,321.0,35
-73.95558,7.0,15.0,2.0,71.0,37
-73.92425,14.0,2.0,1.0,341.0,250
-73.95278,1.0,29.0,1.0,357.0,80
-73.95048,3.0,6.0,1.0,0.0,200
-73.9628,6.0,1.0,1.0,0.0,36
-73.95106,1.0,0.0,1.0,50.0,91
-73.92609,3.0,118.0,2.0,9.0,105
-73.97999,3.0,1.0,1.0,0.0,400
-73.94345,1.0,0.0,1.0,0.0,200
-73.98319,30.0,0.0,65.0,342.0,200
-74.03378,2.0,9.0,2.0,365.0,120
-73.92974,2.0,27.0,1.0,347.0,300
-73.95226,4.0,67.0,1.0,304.0,180
-73.95511,3.0,0.0,1.0,0.0,95
-73.76468,1.0,0.0,1.0,170.0,55
-73.98187,2.0,55.0,1.0,0.0,140
-73.93224,4.0,55.0,2.0,17.0,99
-73.94307,2.0,17.0,1.0,15.0,150
-73.94839,10.0,16.0,1.0,0.0,110
-73.94157,5.0,8.0,1.0,57.0,100
-73.9446,3.0,10.0,1.0,12.0,131
-73.94274,3.0,27.0,2.0,308.0,125
-73.99675,1.0,5.0,30.0,362.0,199
-73.94098,4.0,35.0,1.0,16.0,149
-73.9786,1.0,1.0,2.0,355.0,349
-73.99517,3.0,0.0,1.0,0.0,300
-73.91181,1.0,83.0,3.0,24.0,59
-73.84779,2.0,0.0,1.0,168.0,309
-73.95811,1.0,1.0,1.0,0.0,62
-73.97555,60.0,0.0,2.0,32.0,101
-73.98412,2.0,18.0,3.0,62.0,75
-73.94115,5.0,0.0,1.0,0.0,350
-73.97085,1.0,33.0,1.0,0.0,115
-74.00713,1.0,1.0,1.0,27.0,250
-73.93066,1.0,2.0,1.0,7.0,65
-74.00647,3.0,2.0,1.0,0.0,190
-73.94777,1.0,154.0,1.0,361.0,65
-73.99355,1.0,124.0,2.0,125.0,90
-73.97928,1.0,1.0,1.0,0.0,70
-73.95826,2.0,108.0,2.0,4.0,80
-73.98764,29.0,0.0,327.0,220.0,159
-73.95143,3.0,7.0,1.0,0.0,117
-73.92825,2.0,0.0,1.0,0.0,160
-73.9472,2.0,0.0,1.0,189.0,99
-73.99673,5.0,30.0,1.0,32.0,127
-73.93699,1.0,5.0,1.0,0.0,40
-73.738,1.0,0.0,1.0,88.0,100
-73.99331,30.0,6.0,31.0,331.0,115
-73.95166,7.0,0.0,1.0,24.0,125
-73.95924,2.0,9.0,1.0,71.0,40
-74.00018,3.0,6.0,1.0,5.0,99
-73.9432,1.0,42.0,1.0,57.0,69
-73.95854,3.0,4.0,2.0,365.0,175
-74.0052,2.0,8.0,1.0,199.0,300
-73.96936,4.0,16.0,3.0,0.0,130
-73.92336,5.0,2.0,1.0,0.0,85
-74.01406,5.0,1.0,1.0,0.0,80
-73.91462,18.0,24.0,8.0,76.0,52
-73.94344,3.0,1.0,1.0,0.0,165
-73.98132,2.0,3.0,1.0,0.0,90
-73.95487,3.0,86.0,2.0,0.0,30
-73.93483,1.0,0.0,8.0,319.0,99
-73.96611,4.0,3.0,1.0,0.0,154
-73.99698,4.0,23.0,1.0,0.0,139
-73.91897,5.0,8.0,1.0,177.0,59
-73.9402,3.0,7.0,1.0,42.0,85
-73.79658,1.0,75.0,3.0,57.0,80
-73.95771,5.0,7.0,1.0,155.0,250
-73.96627,2.0,2.0,1.0,4.0,180
-73.98894,2.0,5.0,1.0,0.0,120
-73.97452,2.0,8.0,1.0,0.0,125
-73.98903,1.0,0.0,9.0,293.0,499
-73.96193,2.0,0.0,1.0,18.0,350
-74.00121,14.0,0.0,1.0,341.0,290
-73.98613,30.0,2.0,52.0,365.0,87
-73.9342,5.0,62.0,6.0,140.0,72
-74.00195,3.0,1.0,1.0,169.0,157
-73.97023,30.0,0.0,52.0,325.0,83
-73.92901,1.0,291.0,7.0,68.0,69
-73.934,3.0,7.0,1.0,17.0,250
-73.96623,4.0,125.0,1.0,297.0,155
-73.96605,3.0,1.0,1.0,0.0,40
-73.90991,1.0,41.0,1.0,5.0,55
-73.97296,6.0,0.0,1.0,43.0,220
-73.85147,1.0,69.0,1.0,354.0,36
-73.98408,14.0,48.0,1.0,74.0,105
-73.98435,2.0,247.0,1.0,60.0,95
-73.93165,2.0,9.0,2.0,319.0,85
-73.94033,6.0,27.0,1.0,302.0,210
-73.98371,3.0,6.0,1.0,90.0,150
-73.95647,21.0,1.0,1.0,0.0,70
-73.95688,1.0,10.0,3.0,365.0,1000
-73.9851,1.0,0.0,1.0,0.0,130
-73.94298,3.0,18.0,4.0,270.0,69
-73.86479,2.0,59.0,5.0,157.0,39
-73.95283,2.0,0.0,2.0,89.0,200
-73.92465,5.0,0.0,1.0,0.0,50
-74.001,4.0,10.0,1.0,0.0,132
-73.99765,1.0,5.0,1.0,89.0,40
-73.92465,3.0,2.0,1.0,356.0,65
-73.8509,2.0,16.0,6.0,0.0,278
-74.00352,3.0,15.0,1.0,84.0,220
-73.97106,1.0,245.0,13.0,339.0,65
-74.09132,1.0,1.0,1.0,339.0,115
-73.96952,3.0,5.0,1.0,304.0,170
-73.98874,1.0,40.0,3.0,345.0,110
-73.95285,14.0,0.0,1.0,364.0,250
-73.9649,30.0,0.0,49.0,364.0,355
-74.02946,7.0,2.0,1.0,1.0,35
-73.9754,1.0,15.0,1.0,362.0,125
-73.92207,1.0,65.0,12.0,57.0,54
-73.98866,5.0,0.0,1.0,0.0,100
-73.99028,2.0,80.0,1.0,212.0,399
-73.8741,1.0,33.0,3.0,81.0,75
-74.00929,29.0,0.0,96.0,284.0,190
-73.96585,7.0,0.0,1.0,0.0,95
-73.8863,2.0,91.0,4.0,325.0,65
-73.94615,1.0,16.0,6.0,32.0,70
-73.91744,1.0,38.0,2.0,344.0,50
-73.96018,7.0,1.0,4.0,320.0,32
-73.99835,30.0,0.0,3.0,35.0,59
-73.9601,5.0,12.0,1.0,21.0,54
-73.89538,29.0,1.0,37.0,1.0,41
-73.93088,30.0,1.0,27.0,346.0,42
-73.94344,3.0,66.0,1.0,251.0,55
-73.94991,2.0,17.0,1.0,0.0,280
-73.91932,2.0,3.0,1.0,163.0,75
-73.95914,5.0,117.0,1.0,23.0,165
-73.95005,1.0,13.0,2.0,23.0,200
-73.94829,5.0,4.0,1.0,192.0,127
-73.94531,1.0,2.0,1.0,0.0,45
-73.98615,29.0,1.0,327.0,193.0,152
-73.93412,5.0,5.0,1.0,0.0,45
-73.97287,2.0,224.0,2.0,73.0,109
-73.95054,3.0,284.0,1.0,237.0,100
-73.89422,2.0,59.0,1.0,24.0,49
-73.95276,10.0,5.0,1.0,88.0,125
-73.92634,2.0,13.0,1.0,365.0,300
-73.94079,2.0,61.0,1.0,59.0,165
-73.94613,1.0,2.0,1.0,0.0,60
-73.95372,1.0,111.0,3.0,9.0,55
-73.98319,2.0,124.0,1.0,109.0,75
-73.94965,4.0,13.0,2.0,48.0,99
-73.95376,1.0,3.0,1.0,0.0,159
-73.96257,2.0,17.0,5.0,0.0,75
-73.93643,3.0,2.0,1.0,238.0,125
-74.00207,2.0,109.0,1.0,32.0,205
-73.95791,2.0,20.0,1.0,0.0,100
-73.76514,2.0,55.0,1.0,297.0,113
-73.91965,30.0,1.0,2.0,9.0,44
-73.97226,3.0,3.0,4.0,324.0,699
-74.00853,30.0,12.0,1.0,165.0,450
-73.99282,4.0,2.0,1.0,35.0,100
-73.92429,2.0,13.0,1.0,159.0,70
-74.00419,2.0,14.0,2.0,335.0,375
-73.96062,2.0,71.0,2.0,15.0,33
-73.94712,31.0,8.0,1.0,331.0,155
-73.94314,2.0,0.0,1.0,6.0,65
-73.94386,180.0,4.0,1.0,365.0,99
-73.92078,4.0,0.0,1.0,6.0,75
-73.92017,3.0,5.0,1.0,365.0,75
-73.94227,2.0,1.0,3.0,318.0,295
-73.9535,1.0,63.0,2.0,0.0,60
-73.9691,28.0,0.0,1.0,82.0,200
-73.92988,2.0,0.0,1.0,0.0,65
-73.94256,14.0,0.0,1.0,2.0,45
-73.94513,2.0,22.0,1.0,5.0,135
-73.94052,2.0,27.0,3.0,346.0,55
-73.91958,4.0,4.0,1.0,0.0,50
-73.96524,1.0,0.0,1.0,0.0,70
-73.95018,30.0,30.0,4.0,365.0,65
-73.97909,2.0,45.0,3.0,277.0,130
-73.95949,2.0,2.0,1.0,0.0,100
-73.93754,5.0,1.0,2.0,48.0,59
-73.98489,30.0,8.0,52.0,311.0,87
-73.97429,1.0,15.0,1.0,265.0,149
-73.94784,1.0,13.0,1.0,332.0,59
-73.94443,2.0,1.0,3.0,0.0,90
-73.99302,3.0,130.0,2.0,235.0,650
-73.94433,30.0,4.0,8.0,291.0,37
-73.98022,1.0,261.0,1.0,212.0,125
-73.85523,4.0,6.0,1.0,3.0,325
-73.98342,2.0,37.0,1.0,54.0,60
-73.96398,3.0,2.0,1.0,5.0,175
-73.89384,2.0,15.0,3.0,322.0,247
-73.94445,3.0,9.0,1.0,0.0,115
-73.93068,9.0,4.0,2.0,159.0,198
-73.97667,4.0,0.0,1.0,0.0,180
-73.9908,4.0,2.0,1.0,0.0,69
-73.94807,1.0,57.0,2.0,228.0,235
-73.9565,2.0,25.0,2.0,125.0,69
-73.9632,3.0,2.0,1.0,31.0,120
-73.99771,5.0,3.0,1.0,0.0,125
-73.96406,1.0,0.0,1.0,0.0,51
-73.92619,4.0,5.0,5.0,365.0,129
-73.97954,2.0,1.0,1.0,0.0,295
-73.98435,2.0,0.0,1.0,0.0,120
-73.98558,1.0,1.0,1.0,270.0,200
-73.91452,1.0,0.0,1.0,0.0,49
-74.08701,2.0,100.0,2.0,284.0,49
-74.00306,1.0,25.0,4.0,52.0,60
-73.99799,2.0,35.0,2.0,129.0,99
-73.95153,1.0,67.0,4.0,0.0,159
-73.96028,3.0,90.0,1.0,323.0,70
-73.93255,30.0,0.0,27.0,248.0,42
-73.93781,2.0,1.0,1.0,0.0,40
-73.85884,2.0,1.0,1.0,365.0,250
-73.988,1.0,1.0,1.0,36.0,195
-74.00984,3.0,1.0,1.0,0.0,110
-73.81304,1.0,119.0,4.0,229.0,40
-73.93526,5.0,1.0,1.0,282.0,70
-73.75441,30.0,4.0,43.0,222.0,38
-74.0219,30.0,6.0,2.0,0.0,30
-73.95777,1.0,0.0,1.0,0.0,200
-73.92449,1.0,0.0,1.0,79.0,80
-73.97447,2.0,4.0,1.0,0.0,120
-73.94725,2.0,0.0,1.0,0.0,75
-73.95509,2.0,69.0,1.0,140.0,80
-73.94193,2.0,27.0,1.0,8.0,120
-73.92828,2.0,34.0,1.0,175.0,65
-74.01628,1.0,21.0,8.0,130.0,51
-73.96694,2.0,2.0,1.0,0.0,150
-73.94948,1.0,0.0,1.0,0.0,100
-74.00475,7.0,98.0,3.0,312.0,55
-73.95728,2.0,37.0,2.0,230.0,150
-73.99135,20.0,38.0,1.0,29.0,150
-74.00816,2.0,0.0,1.0,168.0,300
-73.93256,3.0,25.0,3.0,0.0,195
-73.98741,1.0,22.0,1.0,0.0,60
-73.88072,1.0,33.0,2.0,15.0,106
-73.88404,2.0,5.0,1.0,157.0,80
-73.94916,1.0,190.0,1.0,105.0,135
-73.95697,2.0,0.0,1.0,30.0,110
-73.96593,5.0,0.0,2.0,1.0,225
-73.93467,1.0,0.0,2.0,88.0,98
-73.92281,3.0,4.0,1.0,0.0,50
-73.90867,1.0,26.0,1.0,175.0,150
-74.00467,3.0,7.0,1.0,0.0,215
-73.97864,1.0,0.0,1.0,87.0,500
-73.99125,4.0,8.0,1.0,1.0,170
-73.89574,1.0,0.0,1.0,0.0,100
-73.94178,3.0,9.0,1.0,236.0,128
-73.95825,1.0,7.0,1.0,0.0,68
-73.95468,2.0,59.0,1.0,80.0,137
-73.92522,3.0,87.0,1.0,258.0,45
-73.94867,3.0,1.0,4.0,357.0,200
-73.93906,7.0,7.0,2.0,0.0,115
-73.98954,1.0,179.0,11.0,243.0,155
-73.95228,20.0,1.0,6.0,214.0,100
-73.99924,2.0,11.0,1.0,26.0,125
-73.97561,1.0,5.0,1.0,55.0,120
-73.97478,1.0,0.0,14.0,336.0,450
-73.90564,1.0,20.0,7.0,107.0,55
-73.92432,2.0,1.0,1.0,307.0,61
-73.98924,1.0,30.0,1.0,183.0,80
-73.9391,2.0,0.0,2.0,14.0,42
-73.99814,4.0,68.0,1.0,36.0,425
-73.87215,4.0,50.0,2.0,60.0,99
-73.95725,30.0,2.0,87.0,339.0,149
-73.92994,5.0,60.0,1.0,0.0,185
-73.95314,14.0,3.0,1.0,0.0,150
-73.9179,1.0,6.0,4.0,365.0,249
-73.91191,4.0,23.0,1.0,30.0,40
-73.97974,5.0,0.0,1.0,0.0,50
-73.9475,1.0,6.0,1.0,365.0,125
-73.92115,25.0,14.0,1.0,277.0,105
-73.99758,1.0,80.0,2.0,49.0,95
-73.99367,2.0,3.0,1.0,190.0,250
-73.99225,5.0,8.0,2.0,13.0,245
-73.87498,1.0,118.0,2.0,79.0,120
-74.00259,14.0,11.0,3.0,297.0,72
-73.96856,2.0,0.0,1.0,3.0,100
-73.92158,5.0,235.0,2.0,271.0,50
-73.95075,5.0,26.0,1.0,115.0,170
-73.91926,1.0,32.0,1.0,188.0,65
-73.91162,2.0,9.0,1.0,0.0,33
-74.00323,4.0,4.0,1.0,0.0,200
-73.99115,4.0,39.0,1.0,365.0,860
-73.95164,3.0,30.0,4.0,145.0,85
-73.9177,3.0,1.0,3.0,1.0,90
-73.95508,30.0,242.0,1.0,102.0,199
-73.91217,1.0,0.0,1.0,365.0,85
-73.91395,4.0,19.0,1.0,10.0,75
-73.94436,4.0,7.0,1.0,32.0,45
-73.95148,3.0,0.0,1.0,0.0,30
-73.98145,30.0,35.0,1.0,253.0,275
-73.95752,3.0,32.0,1.0,1.0,90
-73.94683,4.0,4.0,2.0,0.0,42
-73.96026,6.0,0.0,1.0,0.0,72
-73.98749,1.0,1.0,1.0,0.0,250
-73.99738,3.0,92.0,1.0,69.0,280
-73.96642,30.0,2.0,52.0,365.0,130
-73.91419,1.0,27.0,1.0,16.0,45
-73.91211,2.0,56.0,2.0,81.0,53
-73.93247,20.0,1.0,2.0,267.0,35
-73.98872,1.0,14.0,5.0,0.0,149
-73.94591,5.0,3.0,1.0,0.0,295
-73.94429,2.0,28.0,1.0,179.0,67
-73.92,1.0,1.0,1.0,0.0,35
-73.98817,3.0,13.0,1.0,201.0,120
-73.95688,3.0,1.0,1.0,0.0,150
-73.99242,2.0,0.0,1.0,88.0,150
-73.97163,2.0,0.0,1.0,0.0,69
-73.95335,30.0,99.0,3.0,318.0,81
-73.93559,2.0,13.0,1.0,0.0,75
-73.90604,1.0,0.0,1.0,0.0,55
-73.95166,2.0,48.0,1.0,328.0,60
-74.00489,1.0,0.0,1.0,0.0,75
-73.95829,3.0,1.0,1.0,0.0,45
-73.95511,2.0,0.0,2.0,0.0,55
-74.00199,3.0,40.0,1.0,4.0,150
-73.95204,1.0,31.0,1.0,343.0,98
-73.93729,2.0,0.0,3.0,179.0,45
-73.955,3.0,0.0,1.0,0.0,55
-73.95387,14.0,1.0,1.0,0.0,50
-73.9175,2.0,14.0,1.0,51.0,80
-73.94418,2.0,25.0,1.0,0.0,45
-73.97522,3.0,1.0,2.0,10.0,119
-73.97635,30.0,2.0,4.0,280.0,220
-73.94543,2.0,0.0,1.0,364.0,100
-73.90713,3.0,27.0,1.0,41.0,125
-73.95454,2.0,6.0,2.0,170.0,89
-73.97859,7.0,1.0,1.0,22.0,79
-73.94556,2.0,0.0,1.0,0.0,95
-73.96224,2.0,0.0,1.0,0.0,74
-73.96317,2.0,8.0,1.0,0.0,74
-73.9444,1.0,52.0,1.0,256.0,295
-73.99697,1.0,24.0,1.0,365.0,175
-73.95591,1.0,8.0,1.0,0.0,67
-73.83136,2.0,7.0,2.0,345.0,175
-73.94272,5.0,14.0,6.0,12.0,49
-73.96079,2.0,1.0,1.0,0.0,32
-73.9975,1.0,33.0,2.0,0.0,75
-73.89486,30.0,0.0,23.0,324.0,34
-73.98822,5.0,3.0,1.0,12.0,206
-73.98283,5.0,47.0,1.0,341.0,499
-73.94362,2.0,0.0,1.0,18.0,99
-73.95665,6.0,1.0,2.0,0.0,90
-73.96343,3.0,62.0,1.0,108.0,100
-73.97114,30.0,1.0,1.0,0.0,60
-73.94858,2.0,3.0,1.0,0.0,195
-73.99552,90.0,35.0,1.0,0.0,199
-73.9812,3.0,0.0,1.0,0.0,500
-73.97092,3.0,24.0,1.0,365.0,425
-74.00369,3.0,5.0,1.0,0.0,195
-74.00577,2.0,2.0,1.0,0.0,85
-73.93077,1.0,291.0,7.0,26.0,79
-73.99075,1.0,0.0,1.0,0.0,300
-74.0055,2.0,0.0,1.0,79.0,130
-73.96043,3.0,2.0,1.0,0.0,68
